company_name,categories,main_category
Sophris,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Other, Science and Engineering, Software",Software y Servicios B2B
Overstand Labs,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
Adam,"Artificial Intelligence (AI), Hardware, Software",Software y Servicios B2B
Manaflow,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Melder,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software, Transportation",Software y Servicios B2B
Palmier,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Stormy,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Focus Buddy,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",Software y Servicios B2B
Regatta Storage,"Data and Analytics, Internet Services, Other, Software",Software y Servicios B2B
Manifold Freight,Transportation,No Especificado
Propaya,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",Bienes Raíces y Construcción
Forerunner,"Artificial Intelligence (AI), Data and Analytics, Manufacturing, Science and Engineering, Software",Industria
Fix AI,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Splash,"Hardware, Science and Engineering, Software, Transportation",Software y Servicios B2B
Sunset,"Financial Services, Other, Professional Services",Finanzas
Lucid,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
OddsView,"Other, Sports",No Especificado
Affil.ai,"Advertising, Artificial Intelligence (AI), Data and Analytics, Financial Services, Sales and Marketing, Science and Engineering, Software",Finanzas
G LNK,"Artificial Intelligence (AI), Data and Analytics, Health Care, Other, Science and Engineering, Software",Software y Servicios B2B
Oma Care,"Education, Health Care",Educación
Melty,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Codebuff,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Zenbase AI,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
ISSEN,"Artificial Intelligence (AI), Education, Software",Educación
Proxis,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software",Software y Servicios B2B
edgetrace,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Internet Services, Science and Engineering, Software",Software y Servicios B2B
Cerulion,"Hardware, Other, Science and Engineering, Software",Software y Servicios B2B
SAMMY Labs,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Formula Insight,"Financial Services, Software",Finanzas
Rada,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Hardware, Health Care, Information Technology, Science and Engineering, Software",Finanzas
Ply Health,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",Software y Servicios B2B
Promi,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Software",Software y Servicios B2B
Ficra,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",Software y Servicios B2B
Maritime Fusion,"Energy, Science and Engineering",No Especificado
Casixty,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Andoria,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
fixa,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Admyral Technologies,Real Estate,Bienes Raíces y Construcción
Terra,"Consumer Goods, Manufacturing, Transportation",Industria
Redouble AI,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Dimely,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Professional Services, Science and Engineering, Software",Finanzas
Retrofit,"Clothing and Apparel, Commerce and Shopping, Consumer Goods, Design",Consumo
AutoPallet Robotics,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation",Software y Servicios B2B
Symphony,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",Software y Servicios B2B
Mineflow,"Artificial Intelligence (AI), Data and Analytics, Natural Resources, Science and Engineering, Software",Software y Servicios B2B
HealthSpark,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",Software y Servicios B2B
Guse,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",Software y Servicios B2B
OpenFoundry,"Internet Services, Software",Software y Servicios B2B
Summed AI,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Other, Science and Engineering, Software",Finanzas
Augento,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",Software y Servicios B2B
Willow,Health Care,Salud
Lune AI,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Kopra Bio,"Biotechnology, Health Care, Science and Engineering",Salud
DreamRP,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software",Software y Servicios B2B
Aviary,"Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Science and Engineering, Software, Video",Software y Servicios B2B
AI Sell,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
OneGrep,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
Lumenary,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",Finanzas
Uncommon Therapeutics,"Biotechnology, Health Care, Science and Engineering",Salud
Artifact_1,"Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software",Software y Servicios B2B
Dartboard Energy,"Data and Analytics, Energy, Other",Software y Servicios B2B
Simplifine,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",Software y Servicios B2B
Aditto,"Advertising, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software",Software y Servicios B2B
RiskAngle,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",Software y Servicios B2B
dmodel,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Coblocks,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
BeerMe,"Blockchain and Cryptocurrency, Financial Services, Internet Services, Payments",Finanzas
Pretzel AI,"Artificial Intelligence (AI), Data and Analytics, Other, Science and Engineering, Software",Software y Servicios B2B
SubImage,"Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Science and Engineering, Software",Software y Servicios B2B
PermitPortal,"Artificial Intelligence (AI), Data and Analytics, Real Estate, Science and Engineering, Software",Bienes Raíces y Construcción
Fuse,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",Finanzas
Substrate,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",Software y Servicios B2B
Elevate AI,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Payments, Science and Engineering, Software",Finanzas
Demeter,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Science and Engineering, Software",Finanzas
ShowAndTell,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software",Software y Servicios B2B
Superfilter,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",Software y Servicios B2B
Stempad,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Strike,"Commerce and Shopping, Gaming, Sports",Consumo
Pinnacle,"Commerce and Shopping, Other, Sales and Marketing, Software",Software y Servicios B2B
Roundabout Technologies,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Hardware, Information Technology, Science and Engineering, Software, Transportation",Software y Servicios B2B
Rulebase,"Financial Services, Information Technology, Payments, Privacy and Security",Finanzas
Subtrace,"Other, Software",Software y Servicios B2B
BeeBettor,"Data and Analytics, Gaming, Information Technology, Internet Services",Software y Servicios B2B
Panora,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software",Software y Servicios B2B
nCompass Technologies,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Science and Engineering, Software",Software y Servicios B2B
Aidy,"Artificial Intelligence (AI), Data and Analytics, Government and Military, Information Technology, Internet Services, Manufacturing, Science and Engineering, Software, Sports",Industria
Cheers,"Apps, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",Software y Servicios B2B
Airfront,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",Software y Servicios B2B
