company_name,link_company,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,linkedin_employees,linkedin_followers,facebook,facebook_followers,num_female_founders,num_male_founders,has_linkedin,has_facebook,has_twitter,twitter_followers,category,company_age
Akute Health,https://www.crunchbase.com/organization/akute-health,1457500.0,3,505000.0,0,2018-08-30,0,0,8,active,2.0,c_00001_00010,1457500.0,4,seed,2023-01-06,505000.0,1.0,https://www.linkedin.com/company/akute-health,,,https://www.facebook.com/AkuteHealth,,0,1,1,1,1,129,Software y Servicios B2B,6
Recurrency,https://www.crunchbase.com/organization/recurrency-ai,22125000.0,1,22000000.0,0,2018-08-06,1,0,9,active,2.0,c_00051_00100,22125000.0,3,series_a,2023-02-01,22000000.0,1.0,https://www.linkedin.com/company/recurrency,,,https://www.facebook.com/recurrency,,0,1,1,1,1,211,Software y Servicios B2B,6
Fondeadora,https://www.crunchbase.com/organization/fondeadora,32150000.0,22,14000000.0,0,2018-08-02,0,0,16,active,3.0,c_00051_00100,32150000.0,5,series_a,2021-03-15,14000000.0,3.0,http://www.linkedin.com/company/fondeadora,,,http://www.facebook.com/FondeadoraMx,,0,3,1,1,1,0,Finanzas,6
Intersect Labs,https://www.crunchbase.com/organization/intersect-labs,150000.0,1,150000.0,0,2018-08-01,0,0,2,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-08-19,150000.0,2.0,https://www.linkedin.com/company/intersect-labs-io/,,,https://www.facebook.com/Intersect-Labs-190441321857054/,,0,2,1,1,1,0,Software y Servicios B2B,6
Stark Bank,https://www.crunchbase.com/organization/starkbank,59956555.0,21,45000000.0,0,2018-07-26,8,0,20,active,6.0,c_00051_00100,59956555.0,5,series_b,2022-04-11,45000000.0,1.0,https://www.linkedin.com/company/starkbank,,,https://www.facebook.com/starkbank,,0,1,1,1,1,176,Finanzas,6
Okteto,https://www.crunchbase.com/organization/okteto,18081247.0,5,15000000.0,0,2018-07-01,2,0,12,active,4.0,c_00011_00050,18081247.0,3,series_a,2022-01-27,15000000.0,3.0,https://www.linkedin.com/company/okteto,,,,0,0,3,1,0,1,0,Software y Servicios B2B,7
Global Belly,https://www.crunchbase.com/organization/global-belly,1050000.0,1,750000.0,0,2018-07-01,0,0,9,active,2.0,c_00001_00010,1050000.0,4,seed,2020-04-01,750000.0,2.0,https://www.linkedin.com/company/globalbelly/,,,https://www.facebook.com/globalbelly,,2,0,1,1,1,0,Consumo,7
Tyltgo,https://www.crunchbase.com/organization/tyltgo,1973068.0,3,2300000.0,0,2018-07-01,0,0,5,active,3.0,c_00001_00010,1980242.0,4,seed,2021-03-29,2300000.0,2.0,https://www.linkedin.com/company/tyltgo,,,https://www.facebook.com/pg/Tyltgo,,0,2,1,1,0,0,No Especificado,7
Taiv,https://www.crunchbase.com/organization/taiv,8250000.0,17,7750000.0,0,2018-06-01,0,0,21,active,4.0,c_00011_00050,11000000.0,11,series_a,2025-06-09,7750000.0,3.0,https://www.linkedin.com/company/taivbox,,,https://www.facebook.com/taivbox/,,0,3,1,1,1,46,Software y Servicios B2B,7
Kinside,https://www.crunchbase.com/organization/kinside,16620000.0,9,12000000.0,0,2018-06-01,0,0,15,active,4.0,c_00011_00050,16620000.0,6,series_a,2022-06-07,12000000.0,4.0,https://www.linkedin.com/company/kinside/,,,https://www.facebook.com/getKinside,,2,2,1,1,1,194,Software y Servicios B2B,7
Prodigal,https://www.crunchbase.com/organization/prodigal-3824,12120000.0,32,12000000.0,0,2018-06-01,0,0,7,active,2.0,c_00051_00100,12120000.0,2,series_a,2021-07-22,12000000.0,3.0,https://www.linkedin.com/company/prodigaltech,,,https://www.facebook.com/prodigalai,,0,3,1,1,1,302,Finanzas,7
Ansa Biotechnologies,https://www.crunchbase.com/organization/ansa-biotechnologies,82200000.0,56,68000000.0,0,2018-05-01,0,8,15,active,5.0,c_00051_00100,83419682.0,6,series_a,2022-04-11,68000000.0,3.0,https://www.linkedin.com/company/ansabio/,,,,0,0,3,1,0,1,0,Salud,7
spotLESS Materials,https://www.crunchbase.com/organization/spotless-materials,900000.0,15,900000.0,0,2018-05-01,0,6,3,active,1.0,c_00001_00010,2324417.0,5,seed,2021-12-23,900000.0,2.0,https://www.linkedin.com/company/spotless-materials,,,https://www.facebook.com/spotless.materials,,1,1,1,1,1,117,Industria,7
FLOWER CO,https://www.crunchbase.com/organization/flower-company,18950000.0,1,16000000.0,0,2018-05-01,0,0,13,active,1.0,c_00101_00250,18950000.0,4,series_a,2021-12-21,16000000.0,3.0,https://www.linkedin.com/company/flower-company-cannabis/,,,http://facebook.com/FLOWERC0,,1,2,1,1,1,666,Salud,7
Oxygen,https://www.crunchbase.com/organization/oxygen-5cc0,45000000.0,38,20000000.0,0,2018-05-01,0,0,37,active,2.0,c_00011_00050,45000000.0,7,series_b,2023-02-02,20000000.0,1.0,https://www.linkedin.com/company/getoxygen/,,,https://www.facebook.com/oxygenbanking/,,0,1,1,1,1,0,Finanzas,7
Jet Admin,https://www.crunchbase.com/organization/jet-admin,150000.0,1,150000.0,0,2018-05-01,0,0,1,active,1.0,c_00011_00050,150000.0,1,pre_seed,2020-03-16,150000.0,2.0,https://www.linkedin.com/company/jet-admin/,,,https://www.facebook.com/jetadmin.io,,0,2,1,1,1,457,Software y Servicios B2B,7
Arengu,https://www.crunchbase.com/organization/arengu,670925.0,1,125000.0,0,2018-05-01,0,0,5,active,3.0,c_00011_00050,670925.0,3,seed,2021-08-22,125000.0,2.0,https://www.linkedin.com/company/arengu,,,,0,0,2,1,0,1,876,Software y Servicios B2B,7
SPATE,https://www.crunchbase.com/organization/spate,1800000.0,25,1800000.0,0,2018-04-23,0,0,5,active,1.0,c_00001_00010,1800000.0,1,seed,2019-06-17,1800000.0,2.0,https://www.linkedin.com/company/spatenyc/,,,,0,1,1,1,0,0,0,Software y Servicios B2B,7
Adventurous Co,https://www.crunchbase.com/organization/adventurous-co,150000.0,0,150000.0,0,2018-04-13,1,0,1,active,1.0,c_00001_00010,150000.0,1,pre_seed,2019-03-18,150000.0,2.0,,0,0,https://www.facebook.com/adventurousco,,1,1,0,1,1,113,Software y Servicios B2B,7
Career Karma,https://www.crunchbase.com/organization/career-karma,51937500.0,33,40000000.0,0,2018-04-01,0,0,63,active,3.0,c_00051_00100,51937500.0,4,series_b,2022-01-10,40000000.0,3.0,https://www.linkedin.com/company/career-karma-app,,,https://www.facebook.com/CareerKarmaApp,,0,3,1,1,1,0,Educación,7
Localyze,https://www.crunchbase.com/organization/localyze,48388052.0,3,35000000.0,0,2018-04-01,0,0,22,active,6.0,c_00051_00100,48388052.0,6,series_b,2022-09-06,35000000.0,3.0,https://www.linkedin.com/company/localyze/,,,https://www.facebook.com/localyze.me/,,3,0,1,1,1,350,Software y Servicios B2B,7
Skill Lync,https://www.crunchbase.com/organization/skill-lync,17650000.0,26,17500000.0,0,2018-04-01,0,0,6,active,2.0,c_00501_01000,17650000.0,3,series_a,2021-08-03,17500000.0,2.0,https://www.linkedin.com/company/skill-lync,,,https://www.facebook.com/edxengine,,0,2,1,1,1,358,Educación,7
Goodly,https://www.crunchbase.com/organization/goodly,1420000.0,20,1300000.0,0,2018-04-01,0,0,4,active,1.0,c_00011_00050,1420000.0,2,seed,2019-03-27,1300000.0,2.0,https://www.linkedin.com/company/goodlyapp/,,,https://business.facebook.com/GoodlyBenefit,,0,2,1,1,1,133,Finanzas,7
Culdesac,https://www.crunchbase.com/organization/culdesac-f070,40015000.0,11,30000000.0,0,2018-04-01,3,0,12,active,1.0,c_00011_00050,40015000.0,4,series_a,2022-01-20,30000000.0,2.0,https://www.linkedin.com/company/liveculdesac/,,,https://www.facebook.com/pg/LiveCuldesac/,,0,2,1,1,1,52,Bienes Raíces y Construcción,7
Coinrule,https://www.crunchbase.com/organization/coinrule,3125000.0,47,2100000.0,0,2018-03-01,0,0,18,active,1.0,c_00011_00050,3125000.0,4,seed,2021-09-27,2100000.0,3.0,https://www.linkedin.com/company/coinrule,,,https://www.facebook.com/CoinruleHQ,,0,3,1,1,1,0,Finanzas,7
Mindset Health,https://www.crunchbase.com/organization/mindset-e7e8,19651000.0,9,12000000.0,0,2018-02-22,2,0,22,active,3.0,c_00011_00050,19651000.0,4,series_a,2023-03-21,12000000.0,2.0,https://www.linkedin.com/company/mindsethealth,,,,0,0,2,1,0,1,452,Salud,7
Future Fields,https://www.crunchbase.com/organization/future-fields,13925407.0,20,15100000.0,0,2018-02-18,3,2,16,active,5.0,c_00011_00050,18925407.0,7,series_a,2023-02-22,15100000.0,3.0,https://www.linkedin.com/company/future-fields/,,,,0,1,2,1,0,1,928,Salud,7
Kunduz,https://www.crunchbase.com/organization/kunduz,4600000.0,3,2600000.0,0,2018-02-01,0,0,8,active,1.0,c_00101_00250,4600000.0,4,seed,2021-03-01,2600000.0,3.0,https://www.linkedin.com/company/kunduz/,,,https://www.facebook.com/kunduzasor,,0,3,1,1,1,404,Educación,7
Rebank,https://www.crunchbase.com/organization/rebank,2818000.0,5,2818000.0,0,2018-01-21,1,0,5,active,1.0,c_00001_00010,2818000.0,1,seed,2019-12-17,2818000.0,2.0,https://www.linkedin.com/company/rebanknow,,,https://www.facebook.com/rebanknow/,,0,2,1,1,0,0,Finanzas,7
Delphia,https://www.crunchbase.com/organization/delphia,79480000.0,25,60000000.0,0,2018-01-04,1,0,26,active,3.0,c_00011_00050,79480000.0,3,series_a,2022-06-08,60000000.0,4.0,https://www.linkedin.com/company/delphia-ai,,,https://www.facebook.com/delphiaAI,,0,4,1,1,1,0,Finanzas,7
TRM Labs,https://www.crunchbase.com/organization/trm-labs,149900000.0,159,70000000.0,0,2018-01-01,2,0,38,active,6.0,c_00101_00250,149900000.0,8,series_b,2022-11-09,70000000.0,2.0,https://www.linkedin.com/company/trmlabs,,,https://www.facebook.com/trmlabs/,,0,2,1,1,1,0,Finanzas,7
Mutiny,https://www.crunchbase.com/organization/mutinyhq,71620000.0,14,50000000.0,0,2018-01-01,0,0,21,active,6.0,c_00051_00100,71620000.0,4,series_b,2022-04-20,50000000.0,2.0,https://www.linkedin.com/company/mutinyhq,,,https://www.facebook.com/mutinylovesyou,,1,1,1,1,1,0,Software y Servicios B2B,7
Heart Aerospace,https://www.crunchbase.com/organization/heart-aerospace,144255928.0,135,107000000.0,0,2018-01-01,6,4,16,active,7.0,c_00101_00250,147170078.0,6,series_b,2024-02-01,107000000.0,2.0,https://www.linkedin.com/company/heart-aerospace/,,,https://www.facebook.com/heartaerospace/,,1,1,1,1,1,0,No Especificado,7
Searchlight,https://www.crunchbase.com/organization/searchlight-057a,19500000.0,51,17000000.0,0,2018-01-01,0,0,11,active,2.0,c_00011_00050,19500000.0,2,series_a,2021-12-20,17000000.0,2.0,https://www.linkedin.com/company/searchlight-technologies/,,,https://www.facebook.com/searchlightai,,2,0,1,1,1,299,Software y Servicios B2B,7
Nuvocargo,https://www.crunchbase.com/organization/Nuvocargo,74390000.0,28,36500000.0,0,2018-01-01,5,0,34,active,4.0,c_00051_00100,74390000.0,6,series_b,2023-06-23,36500000.0,2.0,https://www.linkedin.com/company/nuvocargo/,,,https://www.facebook.com/nuvocargo/,,0,2,1,1,1,666,Finanzas,7
BrioHR,https://www.crunchbase.com/organization/briohr,7800000.0,18,6500000.0,0,2018-01-01,0,0,10,active,2.0,c_00011_00050,7800000.0,4,series_a,2025-05-14,6500000.0,2.0,https://www.linkedin.com/company/briohr,,,https://www.facebook.com/briohr/,,0,2,1,1,1,79,Software y Servicios B2B,7
Mobot,https://www.crunchbase.com/organization/team-mobot,17750000.0,0,12500000.0,0,2018-01-01,1,0,11,active,2.0,c_00011_00050,17750000.0,5,series_a,2022-08-15,12500000.0,1.0,https://www.linkedin.com/company/team-mobot/,,,https://www.facebook.com/MobotQA/,,1,0,1,1,1,132,Software y Servicios B2B,7
Activeloop,https://www.crunchbase.com/organization/snark-ai,19600000.0,33,11000000.0,0,2018-01-01,0,0,20,active,4.0,c_00011_00050,19600000.0,7,series_a,2024-03-26,11000000.0,3.0,https://www.linkedin.com/company/activeloop,,,https://www.facebook.com/activeloopai,,0,3,1,1,1,0,Educación,7
Zeal,https://www.crunchbase.com/organization/puzzl,30355972.0,0,15000000.0,0,2018-01-01,0,0,14,active,2.0,c_00011_00050,30355972.0,4,series_b,2024-10-10,15000000.0,2.0,https://www.linkedin.com/company/zealdotcom,,,,0,1,1,1,0,1,322,Software y Servicios B2B,7
BlueCargo,https://www.crunchbase.com/organization/bluecargo,14000000.0,6,11000000.0,0,2018-01-01,0,0,18,active,2.0,c_00001_00010,14000000.0,3,seed,2023-02-23,11000000.0,3.0,https://www.linkedin.com/company/bluecargo/,,,,0,2,1,1,0,0,0,Software y Servicios B2B,7
RTHM,https://www.crunchbase.com/organization/rthm,2500000.0,10,2000000.0,0,2018-01-01,0,0,1,active,1.0,c_00001_00010,2500000.0,2,seed,2022-05-18,2000000.0,2.0,https://www.linkedin.com/company/rthm,,,https://www.facebook.com/HealthRTHM,,1,1,1,1,1,0,Salud,7
Howdy,https://www.crunchbase.com/organization/hurrayforhowdy,18000000.0,0,5000000.0,0,2018-01-01,2,0,5,active,2.0,c_00251_00500,18000000.0,3,series_a,2023-01-10,5000000.0,2.0,https://www.linkedin.com/company/hurrayforhowdy,,,https://www.facebook.com/hurrayforhowdy,,1,1,1,1,0,0,Software y Servicios B2B,7
Honeylove,https://www.crunchbase.com/organization/honeylove,16000000.0,13,13000000.0,0,2018-01-01,14,5,9,active,1.0,c_00051_00100,16000000.0,2,series_a,2019-09-13,13000000.0,1.0,https://www.linkedin.com/company/honeylove-sculptware/,,,http://facebook.com/gethoneylove,,1,0,1,1,1,463,Consumo,7
rct AI,https://www.crunchbase.com/organization/rct-ai,25728945.0,12,10000000.0,0,2018-01-01,0,2,18,active,4.0,c_00101_00250,25728945.0,5,series_a,2021-11-02,10000000.0,4.0,https://www.linkedin.com/company/rct-ai,,,,0,1,3,1,0,1,0,Software y Servicios B2B,7
Wanderlog,https://www.crunchbase.com/organization/travelchime,1650000.0,9,1500000.0,0,2018-01-01,6,0,3,active,3.0,c_00001_00010,1650000.0,3,seed,2021-09-01,1500000.0,2.0,https://www.linkedin.com/company/wanderlog,,,https://www.facebook.com/GoWanderlog/,,0,2,1,1,0,0,No Especificado,7
Mighty Health,https://www.crunchbase.com/organization/mighty-health-4f22,10400000.0,3,7600000.0,0,2018-01-01,0,0,13,active,2.0,c_00001_00010,10400000.0,5,series_a,2023-01-25,7600000.0,3.0,https://www.linkedin.com/company/mightyhealth,,,https://www.facebook.com/mightyhealthapp/,,0,3,1,1,1,105,Salud,7
Bot MD,https://www.crunchbase.com/organization/botmd,6590000.0,10,5000000.0,0,2018-01-01,0,0,9,active,3.0,c_00011_00050,6590000.0,2,series_a,2020-12-22,5000000.0,2.0,https://www.linkedin.com/company/botmd,,,https://www.facebook.com/botmdio,,1,1,1,1,1,95,Software y Servicios B2B,7
Tenderd,https://www.crunchbase.com/organization/tenderd,35800000.0,26,30000000.0,0,2018-01-01,0,0,19,active,4.0,c_00051_00100,35800000.0,4,series_a,2024-06-11,30000000.0,1.0,https://www.linkedin.com/company/tenderd/,,,https://www.facebook.com/tenderdtrack,,0,1,1,1,1,231,Bienes Raíces y Construcción,7
Overview.ai,https://www.crunchbase.com/organization/overview-ai,13300000.0,27,10000000.0,0,2018-01-01,1,0,10,active,3.0,c_00011_00050,13300000.0,2,series_a,2022-02-17,10000000.0,3.0,https://www.linkedin.com/company/overview-ai/,,,,0,0,3,1,0,0,0,Industria,7
Dagger,https://www.crunchbase.com/organization/dagger-d500,30000000.0,4,20000000.0,0,2018-01-01,0,0,12,active,2.0,c_00011_00050,30000000.0,3,series_a,2022-03-30,20000000.0,3.0,https://www.linkedin.com/company/dagger-io,,,,0,1,2,1,0,1,0,Software y Servicios B2B,7
Feather_2,https://www.crunchbase.com/organization/popsure,9900000.0,9,6000000.0,0,2018-01-01,1,0,10,active,3.0,c_00011_00050,9900000.0,4,series_a,2024-06-28,6000000.0,2.0,https://www.linkedin.com/company/feather-insurance,,,https://www.facebook.com/featherinsurance,,0,2,1,1,1,119,Finanzas,7
Flockjay,https://www.crunchbase.com/organization/flockjay,14130000.0,7,11000000.0,0,2018-01-01,1,0,17,active,2.0,c_00011_00050,14130000.0,3,series_a,2021-01-14,11000000.0,1.0,https://www.linkedin.com/company/flockjay/,,,https://facebook.com/flockjayschool,,0,1,1,1,0,0,Educación,7
Lowkey,https://www.crunchbase.com/organization/lowkey-2a15,8600000.0,7,7000000.0,0,2018-01-01,0,0,17,active,1.0,c_00011_00050,8600000.0,2,series_a,2021-01-15,7000000.0,1.0,https://www.linkedin.com/company/camelot-ai,,,https://www.facebook.com/lowkeydotgg/,,0,1,1,1,1,0,No Especificado,7
Spero Foods,https://www.crunchbase.com/organization/spero-foods-los-angeles-california,20020000.0,13,11000000.0,0,2018-01-01,8,2,11,active,2.0,c_00001_00010,20020000.0,4,series_a,2021-05-07,11000000.0,1.0,https://www.linkedin.com/company/spero-foods/,,,,0,1,0,1,0,0,0,Industria,7
Truora,https://www.crunchbase.com/organization/truora,18650000.0,14,15000000.0,0,2018-01-01,0,0,22,active,4.0,c_00101_00250,18650000.0,4,series_a,2022-04-04,15000000.0,4.0,https://www.linkedin.com/company/truora/,,,https://es-la.facebook.com/truora/,,1,3,1,1,1,0,Finanzas,7
Lokal,https://www.crunchbase.com/organization/lokal,29785602.0,10,1200000000.0,0,2018-01-01,0,0,14,active,6.0,c_00101_00250,29785602.0,7,series_b,2023-04-25,1200000000.0,3.0,https://www.linkedin.com/company/lokal-app,,,https://www.facebook.com/pg/lokalapp,,0,3,1,1,1,801,No Especificado,7
Endpoint Health,https://www.crunchbase.com/organization/endpoint-health-inc,64000000.0,14,52000000.0,0,2018-01-01,0,4,17,active,1.0,c_00011_00050,64000000.0,6,series_a,2022-06-02,52000000.0,4.0,https://www.linkedin.com/company/endpoint-health/,,,,0,0,4,1,0,1,0,Salud,7
ExcepGen,https://www.crunchbase.com/organization/excepgen,4175000.0,9,4000000.0,0,2018-01-01,0,4,8,active,2.0,c_00001_00010,4175000.0,3,seed,2023-08-24,4000000.0,2.0,https://www.linkedin.com/company/excepgen/,,,,0,1,1,1,0,0,0,Salud,7
OpenPhone,https://www.crunchbase.com/organization/openphone,56120000.0,32,40000000.0,0,2018-01-01,1,0,19,active,3.0,c_00051_00100,56120000.0,4,series_b,2022-04-07,40000000.0,2.0,https://www.linkedin.com/company/openphone/,,,https://www.facebook.com/pg/openphoneapp,,1,1,1,1,1,32,Software y Servicios B2B,7
Nestor,https://www.crunchbase.com/organization/nestor-cc61,2000000.0,0,2000000.0,0,2018-01-01,1,0,5,active,1.0,c_00011_00050,2000000.0,2,seed,2022-12-07,2000000.0,2.0,https://www.linkedin.com/company/nestorup,,,https://www.facebook.com/NestorUp,,1,1,1,1,1,223,Educación,7
Verse Medical,https://www.crunchbase.com/organization/verse-medical,3000000.0,0,3000000.0,0,2018-01-01,0,0,5,active,1.0,c_00011_00050,3000000.0,3,seed,2021-03-15,3000000.0,1.0,https://www.linkedin.com/company/versemedical/,,,,0,0,1,1,0,0,0,Finanzas,7
Anjuna,https://www.crunchbase.com/organization/anjuna,67120000.0,27,25000000.0,0,2018-01-01,4,4,12,active,6.0,c_00011_00050,67120000.0,5,series_b,2024-08-07,25000000.0,2.0,https://www.linkedin.com/company/anjuna-security,,,https://www.facebook.com/anjuna.io,,0,2,1,1,1,937,Software y Servicios B2B,7
Oxio,https://www.crunchbase.com/organization/oxio-8919,25000000.0,16,25000000.0,0,2018-01-01,0,0,12,active,1.0,c_00011_00050,25000000.0,3,series_a,2021-07-19,25000000.0,2.0,https://www.linkedin.com/company/oxiointernet/,,,https://www.facebook.com/oxiointernet/,,0,2,1,1,0,0,Software y Servicios B2B,7
Mytos,https://www.crunchbase.com/organization/cytera-cellworks,20800000.0,7,19000000.0,0,2018-01-01,0,2,16,active,2.0,c_00011_00050,20800000.0,4,series_a,2023-11-30,19000000.0,2.0,https://www.linkedin.com/company/mytosbio/,,,,0,0,2,1,0,1,755,Industria,7
Lucid Bots,https://www.crunchbase.com/organization/lucid-drone-technologies,15687355.0,48,9100000.0,0,2018-01-01,5,0,11,active,2.0,c_00051_00100,15687355.0,6,series_a,2024-05-08,9100000.0,3.0,https://www.linkedin.com/company/lucid-bots,,,https://www.facebook.com/lucidbots,,0,3,1,1,1,584,Industria,7
Vimcal,https://www.crunchbase.com/organization/vimcal,6400000.0,19,4500000.0,0,2018-01-01,0,0,8,active,2.0,c_00011_00050,6400000.0,3,seed,2023-11-28,4500000.0,2.0,https://www.linkedin.com/company/vimcal/,,,,0,0,2,1,0,1,0,Software y Servicios B2B,7
Demodesk,https://www.crunchbase.com/organization/demodesk,10450000.0,8,8000000.0,0,2018-01-01,1,0,12,active,3.0,c_00051_00100,10600000.0,4,seed,2020-09-03,8000000.0,2.0,https://www.linkedin.com/company/demodesk,,,https://www.facebook.com/demodeskcom,,1,1,1,1,1,259,Software y Servicios B2B,7
Reshape Biotech,https://www.crunchbase.com/organization/reshape-biotech,29207790.0,22,20000000.0,0,2018-01-01,0,0,11,active,4.0,c_00011_00050,29207790.0,4,series_a,2024-04-09,20000000.0,3.0,http://linkedin.com/company/reshape-biotech/,,,https://www.facebook.com/reshapebiotech,,0,3,1,1,1,55,Industria,7
DreamCraft,https://www.crunchbase.com/organization/dreamcraft,15370000.0,4,10000000.0,0,2018-01-01,3,0,13,active,4.0,c_00011_00050,15370000.0,3,series_a,2021-11-17,10000000.0,2.0,https://www.linkedin.com/company/dreamcraft-entertainment-inc/,,,,0,1,1,1,0,0,0,Software y Servicios B2B,7
Paladin Drones,https://www.crunchbase.com/organization/paladin-drones,6500000.0,1,5200000.0,0,2018-01-01,0,0,7,active,3.0,c_00011_00050,6500000.0,3,seed,2024-10-18,5200000.0,2.0,https://www.linkedin.com/company/paladin-drones/,,,,0,0,2,1,0,0,0,Software y Servicios B2B,7
Simetrik,https://www.crunchbase.com/organization/simetrik,114800000.0,32,30000000.0,0,2018-01-01,0,0,27,active,6.0,c_00251_00500,118800000.0,10,series_b,2025-06-04,30000000.0,2.0,https://www.linkedin.com/company/simetrikinc,,,https://www.facebook.com/simetrikconciliacion,,0,2,1,1,0,0,Finanzas,7
Luminate Medical,https://www.crunchbase.com/organization/luminate-medical,22625000.0,17,2500000.0,0,2018-01-01,0,0,16,active,5.0,c_00011_00050,22625000.0,5,series_a,2024-12-04,2500000.0,3.0,https://www.linkedin.com/company/luminate-medical/about/,,,,0,1,2,1,0,1,385,Salud,7
Fuzzbuzz,https://www.crunchbase.com/organization/fuzzbuzz,2850000.0,0,2700000.0,0,2018-01-01,0,0,10,active,5.0,c_00001_00010,2869353.0,3,seed,2019-04-18,2700000.0,3.0,https://www.linkedin.com/company/fuzzbuzz/,,,,0,1,2,1,0,1,0,Software y Servicios B2B,7
